Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-08-09;1,00;0,50;0,50;4,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50
2020-08-16;1,00;0,50;0,50;4,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50
2020-08-23;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50
2020-08-30;1,00;0,50;0,00;3,00;0,50;1,00;0,00;0,50;1,00;0,00;0,50;1,00;0,00;0,50;1,00;0,00;3,00;0,50;1,00;0,00;3,00;0,50;1,00;0,00;3,00;0,50;1,00;0,00;3,00;0,50;1,00;0,00
2020-09-06;1,00;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2020-09-13;1,00;0,50;0,50;3,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50
2020-09-20;1,00;0,50;0,00;6,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;6,00;0,50;0,50;0,00;6,00;0,50;0,50;0,00;6,00;0,50;0,50;0,00;6,00;0,50;0,50;0,00
2020-09-27;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2020-10-04;0,50;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2020-10-11;0,50;0,50;0,50;4,00;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;4,00;0,50;0,00;0,50;4,00;0,50;0,00;0,50;4,00;0,50;0,00;0,50;4,00;0,50;0,00;0,50
2020-10-18;0,50;0,00;0,50;3,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;3,00;0,00;0,50;0,50;3,00;0,00;0,50;0,50;3,00;0,00;0,50;0,50;3,00;0,00;0,50;0,50
2020-10-25;0,50;0,50;0,00;4,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00
2020-11-01;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2020-11-08;0,50;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2020-11-15;1,00;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2020-11-22;0,50;1,00;0,50;4,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50
2020-11-29;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2020-12-06;1,00;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2020-12-13;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2020-12-20;1,00;0,50;0,00;5,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;5,00;0,50;0,50;0,00;5,00;0,50;0,50;0,00;5,00;0,50;0,50;0,00;5,00;0,50;0,50;0,00
2020-12-27;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50
2021-01-03;1,00;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-01-10;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50
2021-01-17;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-01-24;2,00;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-01-31;3,00;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-02-07;1,00;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-02-14;0,50;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2021-02-21;1,00;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-02-28;1,00;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-03-07;0,50;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2021-03-14;0,50;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2021-03-21;0,50;0,50;0,00;2,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00
2021-03-28;1,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00
2021-04-04;0,50;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-04-11;0,50;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50
2021-04-18;0,50;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00
2021-04-25;0,50;0,50;0,00;1,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;1,00;0,50;0,50;0,00;1,00;0,50;0,50;0,00;1,00;0,50;0,50;0,00;1,00;0,50;0,50;0,00
2021-05-02;1,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50;1,00;0,00;0,50;0,50
2021-05-09;1,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00;0,50;0,00
2021-05-16;0,50;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50
2021-05-23;1,00;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-05-30;0,50;0,50;0,00;2,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00;2,00;0,50;0,50;0,00
2021-06-06;0,50;0,50;0,00;2,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;2,00;0,50;0,00;0,00;2,00;0,50;0,00;0,00;2,00;0,50;0,00;0,00;2,00;0,50;0,00;0,00
2021-06-13;0,50;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-06-20;1,00;0,50;0,00;2,00;0,50;1,00;0,00;0,50;1,00;0,00;0,50;1,00;0,00;0,50;1,00;0,00;2,00;0,50;1,00;0,00;2,00;0,50;1,00;0,00;2,00;0,50;1,00;0,00;2,00;0,50;1,00;0,00
2021-06-27;1,00;0,00;0,50;3,00;0,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50
2021-07-04;1,00;0,50;0,50;2,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;2,00;0,50;1,00;0,50;2,00;0,50;1,00;0,50;2,00;0,50;1,00;0,50;2,00;0,50;1,00;0,50
2021-07-11;1,00;0,00;0,50;3,00;0,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50;3,00;0,00;1,00;0,50
2021-07-18;1,00;0,50;0,50;3,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50
2021-07-25;1,00;0,50;0,50;4,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50
2021-08-01;1,00;0,50;0,00;4,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00
2021-08-08;1,00;0,50;0,00;3,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00
2021-08-15;1,00;0,50;0,50;4,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50
2021-08-22;2,00;0,50;0,00;4,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00
2021-08-29;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50;5,00;0,50;0,50;0,50
2021-09-05;1,00;0,50;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50
2021-09-12;1,00;0,50;0,00;4,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00;4,00;0,50;0,50;0,00
2021-09-19;0,50;0,50;0,50;3,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50;3,00;0,50;1,00;0,50
2021-09-26;0,50;0,50;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50;3,00;0,50;0,50;0,50
2021-10-03;0,50;0,50;0,50;4,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50;4,00;0,50;0,50;0,50
2021-10-10;0,50;1,00;0,50;4,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50;4,00;1,00;0,50;0,50
2021-10-17;0,50;0,50;0,50;6,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50
2021-10-24;0,50;0,50;0,50;6,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50
2021-10-31;1,00;1,00;0,50;7,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;7,00;1,00;0,50;0,50;7,00;1,00;0,50;0,50;7,00;1,00;0,50;0,50;7,00;1,00;0,50;0,50
2021-11-07;1,00;0,50;0,50;6,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50;6,00;0,50;0,50;0,50
2021-11-14;1,00;1,00;0,00;9,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;0,00;1,00;0,50;0,00;9,00;1,00;0,50;0,00;9,00;1,00;0,50;0,00;9,00;1,00;0,50;0,00;9,00;1,00;0,50;0,00
2021-11-21;1,00;0,50;1,00;5,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;5,00;0,50;0,50;1,00;5,00;0,50;0,50;1,00;5,00;0,50;0,50;1,00;5,00;0,50;0,50;1,00
2021-11-28;1,00;1,00;0,50;5,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;5,00;1,00;0,50;0,50;5,00;1,00;0,50;0,50;5,00;1,00;0,50;0,50;5,00;1,00;0,50;0,50
2021-12-05;1,00;1,00;0,50;7,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50
2021-12-12;1,00;1,00;0,50;12,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;12,00;1,00;0,50;0,50;12,00;1,00;0,50;0,50;12,00;1,00;0,50;0,50;12,00;1,00;0,50;0,50
2021-12-19;2,00;0,50;0,00;11,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,50;0,00;11,00;0,50;0,50;0,00;11,00;0,50;0,50;0,00;11,00;0,50;0,50;0,00;11,00;0,50;0,50;0,00
2021-12-26;2,00;1,00;0,50;20,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;20,00;1,00;1,00;0,50;20,00;1,00;1,00;0,50;20,00;1,00;1,00;0,50;20,00;1,00;1,00;0,50
2022-01-02;2,00;1,00;0,00;17,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;17,00;1,00;1,00;0,00;17,00;1,00;1,00;0,00;17,00;1,00;1,00;0,00;17,00;1,00;1,00;0,00
2022-01-09;2,00;1,00;0,50;15,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;15,00;1,00;0,50;0,50;15,00;1,00;0,50;0,50;15,00;1,00;0,50;0,50;15,00;1,00;0,50;0,50
2022-01-16;1,00;1,00;0,50;10,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50
2022-01-23;1,00;0,50;0,50;8,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;8,00;0,50;0,50;0,50;8,00;0,50;0,50;0,50;8,00;0,50;0,50;0,50;8,00;0,50;0,50;0,50
2022-01-30;1,00;1,00;0,50;10,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50
2022-02-06;1,00;1,00;0,50;12,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;12,00;1,00;1,00;0,50;12,00;1,00;1,00;0,50;12,00;1,00;1,00;0,50;12,00;1,00;1,00;0,50
2022-02-13;1,00;1,00;0,50;14,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;14,00;1,00;1,00;0,50;14,00;1,00;1,00;0,50;14,00;1,00;1,00;0,50;14,00;1,00;1,00;0,50
2022-02-20;1,00;1,00;0,50;10,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50
2022-02-27;1,00;0,50;0,50;9,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;9,00;0,50;0,50;0,50;9,00;0,50;0,50;0,50;9,00;0,50;0,50;0,50;9,00;0,50;0,50;0,50
2022-03-06;1,00;1,00;0,50;10,00;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50;10,00;1,00;0,50;0,50
2022-03-13;1,00;0,50;0,50;10,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;10,00;0,50;0,50;0,50;10,00;0,50;0,50;0,50;10,00;0,50;0,50;0,50;10,00;0,50;0,50;0,50
2022-03-20;1,00;0,50;0,50;7,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;7,00;0,50;1,00;0,50;7,00;0,50;1,00;0,50;7,00;0,50;1,00;0,50;7,00;0,50;1,00;0,50
2022-03-27;1,00;0,50;0,50;7,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;0,50;7,00;0,50;0,50;0,50;7,00;0,50;0,50;0,50;7,00;0,50;0,50;0,50;7,00;0,50;0,50;0,50
2022-04-03;1,00;0,50;0,50;6,00;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50;6,00;0,50;1,00;0,50
2022-04-10;1,00;1,00;0,50;7,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50
